,Type,Floor,Area,Structure,Inarea,Architectural_type,Orientation,Building_structure,Situation,Ratio,Elevator,Years,Price,PerPrice,Region,No,No,No
1893,2室2厅1厨1卫,低楼层 (共33层),98,平层,暂无数据,板塔结合,东,钢混结构,精装,三梯十户,有,70年,126,12858,城关区,,,
1894,1室1厅1厨1卫,中楼层 (共32层),42,平层,暂无数据,板楼,南,钢混结构,精装,六梯三十二户,有,50年,53,12620,安宁区,,,
1895,2室2厅1厨1卫,高楼层 (共33层),94,平层,暂无数据,板塔结合,东南,钢混结构,简装,两梯四户,有,70年,128,13618,七里河区,,,
1896,2室2厅1厨1卫,中楼层 (共33层),96,平层,暂无数据,暂无数据,南,未知结构,简装,两梯四户,有,70年,125,13021,七里河区,,,
1897,2室1厅1厨1卫,高楼层 (共17层),90.42,平层,暂无数据,板楼,北 南,钢结构,简装,一梯三户,有,70年,92,10175,七里河区,,,
1898,1室2厅1厨2卫,中楼层 (共6层),150,复式,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,248,16534,城关区,,,
1899,1室1厅1厨1卫,低楼层 (共6层),49.8,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯三户,无,70年,50,10041,城关区,,,
1900,2室1厅1厨1卫,中楼层 (共30层),81.42,平层,暂无数据,板塔结合,东,框架结构,简装,两梯十四户,有,70年,104,12774,七里河区,,,
1901,2室1厅1厨1卫,低楼层 (共30层),81.45,平层,暂无数据,板塔结合,东,框架结构,简装,两梯十四户,有,70年,108,13260,七里河区,,,
1902,2室1厅1厨2卫,中楼层 (共34层),101,平层,暂无数据,暂无数据,东南,未知结构,精装,一梯七户,暂无数据,70年,85,8416,七里河区,,,
1903,1室1厅1厨1卫,低楼层 (共30层),50.69,平层,暂无数据,塔楼,东北,钢混结构,简装,两梯十户,有,70年,70,13810,城关区,,,
1904,1室1厅1厨1卫,高楼层 (共32层),48,平层,暂无数据,板楼,东,钢混结构,精装,两梯八户,有,70年,82,17084,七里河区,,,
1905,2室1厅1厨1卫,低楼层 (共8层),73.53,平层,暂无数据,板楼,东 西,框架结构,简装,一梯三户,无,70年,73.5,9996,七里河区,,,
1906,1室1厅1厨1卫,高楼层 (共29层),57.7,平层,暂无数据,塔楼,北,框架结构,精装,八梯二十二户,有,70年,86,14905,城关区,,,
1907,2室1厅1厨1卫,低楼层 (共11层),65.67,平层,暂无数据,板楼,东 南 北,钢混结构,精装,一梯三户,有,70年,95,14467,七里河区,,,
1908,1室1厅1厨1卫,低楼层 (共31层),52.98,平层,暂无数据,板楼,东南,框架结构,简装,三梯六户,有,70年,96,18121,城关区,,,
1909,2室2厅1厨1卫,低楼层 (共8层),101,平层,暂无数据,板楼,南 北,框架结构,简装,一梯两户,无,70年,110,10892,城关区,,,
1910,1室1厅1厨1卫,高楼层 (共30层),51,平层,暂无数据,塔楼,东北,钢混结构,简装,两梯十户,有,70年,72,14118,城关区,,,
1911,1室1厅1厨1卫,低楼层 (共7层),59.5,平层,暂无数据,板楼,南,框架结构,简装,一梯四户,无,70年,84,14118,城关区,,,
1912,2室2厅1厨1卫,低楼层 (共6层),76,平层,暂无数据,板塔结合,南,钢混结构,简装,一梯两户,无,70年,140,18422,城关区,,,
1913,2室2厅1厨1卫,低楼层 (共34层),98,平层,暂无数据,板塔结合,南,框架结构,毛坯,两梯四户,有,70年,70,7143,七里河区,,,
1914,1室1厅0厨1卫,中楼层 (共32层),42,平层,暂无数据,板楼,北,钢混结构,毛坯,六梯三十二户,有,70年,47,11191,安宁区,,,
1915,2室1厅1厨1卫,高楼层 (共8层),57.62,平层,暂无数据,暂无数据,南 北,未知结构,精装,一梯三户,无,70年,72,12496,城关区,,,
1916,1室0厅1厨1卫,高楼层 (共34层),37.18,平层,暂无数据,板楼,北,钢混结构,简装,三梯十三户,有,70年,54.9,14767,城关区,,,
1917,2室1厅1厨1卫,中楼层 (共8层),70,平层,暂无数据,板楼,东 西,框架结构,精装,一梯三户,无,70年,115,16429,七里河区,,,
1918,2室1厅1厨1卫,低楼层 (共33层),95.48,平层,暂无数据,平房,东 东南,框架结构,毛坯,三梯八户,有,70年,145,15187,七里河区,,,
1919,2室1厅1厨1卫,中楼层 (共9层),83.84,平层,暂无数据,板楼,南 北,框架结构,简装,一梯两户,暂无数据,70年,110,13121,城关区,,,
1920,1室1厅1厨1卫,低楼层 (共30层),33,平层,暂无数据,板楼,西,钢混结构,简装,两梯十七户,有,70年,46,13940,安宁区,,,
1921,3室2厅1厨1卫,高楼层 (共27层),113,平层,暂无数据,暂无数据,南 北,未知结构,精装,两梯四户,有,70年,179,15841,城关区,,,
1922,1室1厅1厨1卫,中楼层 (共33层),59.8,平层,暂无数据,板塔结合,东,框架结构,毛坯,四梯十四户,有,70年,117,19566,城关区,,,
1923,2室1厅1厨1卫,中楼层 (共33层),107.87,平层,暂无数据,板塔结合,东,框架结构,毛坯,四梯十四户,有,70年,211,19561,城关区,,,
1924,1室1厅1厨1卫,中楼层 (共33层),66.76,平层,暂无数据,板塔结合,东,框架结构,毛坯,四梯十四户,有,70年,130,19473,城关区,,,
1925,3室1厅1厨1卫,中楼层 (共33层),107.87,平层,暂无数据,板塔结合,西,框架结构,毛坯,四梯十四户,有,70年,215,19932,城关区,,,
1926,3室2厅1厨1卫,中楼层 (共33层),130.95,平层,暂无数据,板塔结合,南 北,框架结构,毛坯,四梯十四户,有,70年,256,19550,城关区,,,
1927,2室1厅1厨1卫,高楼层 (共9层),97.19,平层,暂无数据,板楼,南 北,框架结构,简装,一梯两户,有,70年,118,12142,城关区,,,
1928,1室1厅1厨1卫,高楼层 (共29层),48,平层,暂无数据,板楼,东,框架结构,毛坯,两梯十二户,有,70年,55,11459,城关区,,,
1929,2室2厅1厨1卫,中楼层 (共33层),106,平层,暂无数据,板楼,西南,框架结构,精装,两梯七户,有,70年,199,18774,城关区,,,
1930,2室2厅1厨1卫,高楼层 (共32层),100.02,平层,暂无数据,板塔结合,南 北,框架结构,简装,一梯四户,无,70年,185,18497,城关区,,,
1931,2室1厅1厨1卫,中楼层 (共8层),82.93,平层,73.43㎡,板楼,东 西,框架结构,简装,一梯两户,无,70年,95,11456,城关区,,,
1932,1室1厅1厨1卫,低楼层 (共32层),42,平层,暂无数据,板楼,北,钢混结构,精装,六梯三十二户,有,50年,42,10000,安宁区,,,
1933,2室1厅1厨1卫,低楼层 (共9层),62.79,平层,暂无数据,板楼,东,框架结构,精装,一梯三户,无,70年,80,12741,城关区,,,
1934,2室2厅1厨1卫,中楼层 (共26层),93,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯四户,有,70年,148,15914,城关区,,,
1935,1室1厅1厨1卫,高楼层 (共27层),52.99,平层,暂无数据,板楼,南,钢混结构,毛坯,三梯十一户,有,70年,58,10946,安宁区,,,
1936,2室2厅1厨1卫,低楼层 (共30层),98.72,平层,暂无数据,塔楼,南 西,钢混结构,精装,一梯五户,无,70年,165,16714,城关区,,,
1937,1室1厅1厨1卫,高楼层 (共9层),59.27,平层,暂无数据,板楼,南,框架结构,简装,一梯三户,无,70年,68,11473,城关区,,,
1938,2室2厅1厨1卫,高楼层 (共20层),117.31,平层,暂无数据,板楼,南,钢混结构,精装,一梯三户,无,70年,228.9,19513,城关区,,,
1939,1室1厅1厨1卫,低楼层 (共7层),54,平层,暂无数据,板楼,南,框架结构,简装,一梯四户,无,70年,78,14445,城关区,,,
1940,3室1厅1厨1卫,中楼层 (共33层),124.66,平层,暂无数据,板楼,东南,钢混结构,精装,一梯六户,无,70年,263,21098,城关区,,,
1941,2室1厅1厨1卫,中楼层 (共5层),62,平层,暂无数据,板楼,南 北,框架结构,毛坯,一梯三户,有,70年,95,15323,城关区,,,
1942,3室2厅1厨1卫,低楼层 (共19层),125.18,平层,暂无数据,板楼,南 北,框架结构,精装,一梯三户,无,70年,258,20611,城关区,,,
1943,2室1厅1厨1卫,中楼层 (共8层),104,平层,暂无数据,板楼,东 北,框架结构,简装,一梯三户,无,70年,125,12020,城关区,,,
1944,2室2厅1厨1卫,中楼层 (共28层),95,平层,暂无数据,板塔结合,西,钢混结构,精装,一梯六户,无,70年,132,13895,安宁区,,,
1945,2室2厅1厨1卫,高楼层 (共18层),109,平层,暂无数据,板楼,西北,钢混结构,精装,一梯八户,无,70年,139,12753,城关区,,,
1946,3室2厅1厨2卫,中楼层 (共23层),130.32,平层,暂无数据,塔楼,南 北,框架结构,简装,一梯三户,无,70年,200,15347,城关区,,,
1947,3室2厅1厨1卫,中楼层 (共16层),153,平层,暂无数据,板塔结合,南,钢混结构,毛坯,两梯两户,有,70年,188,12288,安宁区,,,
1948,3室2厅1厨1卫,低楼层 (共34层),108,平层,暂无数据,板楼,东 西,框架结构,精装,两梯四户,有,70年,150,13889,安宁区,,,
1949,2室2厅1厨1卫,中楼层 (共33层),108,平层,暂无数据,板楼,南,钢混结构,毛坯,两梯四户,有,70年,129.6,12000,城关区,,,
1950,3室2厅1厨2卫,中楼层 (共23层),124.4,平层,暂无数据,板塔结合,东 北,框架结构,精装,两梯六户,有,70年,150,12058,城关区,,,
1951,3室2厅1厨1卫,中楼层 (共30层),135.74,平层,暂无数据,塔楼,南 北,钢混结构,简装,两梯六户,有,70年,148,10904,七里河区,,,
1952,2室2厅1厨1卫,低楼层 (共33层),91.64,平层,暂无数据,板楼,南,钢混结构,简装,两梯四户,有,70年,128,13968,安宁区,,,
1953,3室2厅1厨1卫,中楼层 (共32层),141.68,平层,暂无数据,塔楼,南 北,钢混结构,精装,三梯五户,有,70年,268,18916,七里河区,,,
1954,2室2厅1厨2卫,中楼层 (共19层),124.21,平层,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,250,20128,城关区,,,
1955,2室2厅1厨1卫,低楼层 (共32层),100,平层,暂无数据,板楼,南,钢混结构,精装,两梯四户,有,70年,124,12400,安宁区,,,
1956,1室1厅1厨1卫,高楼层 (共38层),55.03,平层,暂无数据,板塔结合,北,框架结构,毛坯,六梯三十一户,有,70年,120.8,21943,城关区,,,
1957,1室1厅1厨1卫,高楼层 (共38层),69.15,平层,暂无数据,板塔结合,北,框架结构,简装,六梯三十一户,有,70年,155.3,22452,城关区,,,
1958,1室1厅1厨1卫,高楼层 (共38层),55.87,平层,暂无数据,板塔结合,西,框架结构,简装,六梯三十一户,有,70年,113.7,20337,城关区,,,
1959,1室1厅1厨1卫,高楼层 (共38层),55.87,平层,暂无数据,板塔结合,西,框架结构,简装,六梯三十一户,有,70年,113.6,20333,城关区,,,
1960,1室1厅1厨1卫,高楼层 (共38层),55.03,平层,暂无数据,板塔结合,南,框架结构,毛坯,六梯三十一户,有,70年,112.7,20480,城关区,,,
1961,2室2厅1厨1卫,中楼层 (共33层),90.47,平层,暂无数据,板楼,南,框架结构,精装,两梯四户,有,70年,133,14702,安宁区,,,
1962,3室2厅1厨2卫,中楼层 (共28层),127.06,平层,暂无数据,板楼,西南,框架结构,精装,两梯七户,有,70年,156,12278,城关区,,,
1963,2室1厅1厨1卫,高楼层 (共31层),98.6,平层,暂无数据,塔楼,南,钢结构,简装,两梯四户,有,70年,160,16228,城关区,,,
1964,2室1厅1厨1卫,中楼层 (共7层),77.69,平层,暂无数据,板楼,东 西,框架结构,简装,一梯三户,无,70年,105.6,13589,七里河区,,,
1965,2室1厅1厨1卫,中楼层 (共8层),93.08,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯三户,无,70年,125,13430,七里河区,,,
1966,3室2厅1厨2卫,中楼层 (共28层),130.41,平层,暂无数据,板塔结合,南 北,钢混结构,精装,一梯七户,无,70年,160,12269,城关区,,,
1967,2室2厅1厨1卫,高楼层 (共8层),118.04,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,70年,112,9489,七里河区,,,
1968,2室1厅1厨1卫,低楼层 (共6层),80.2,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,70年,125,15587,城关区,,,
1969,2室2厅1厨1卫,高楼层 (共6层),88.85,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯三户,无,70年,125,14069,七里河区,,,
1970,2室2厅1厨1卫,高楼层 (共25层),98,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯八户,有,70年,145,14796,七里河区,,,
1971,2室2厅1厨1卫,高楼层 (共31层),91.42,平层,暂无数据,板塔结合,南,钢混结构,精装,一梯三户,有,70年,142.8,15621,安宁区,,,
1972,2室2厅1厨2卫,中楼层 (共8层),86.5,平层,暂无数据,板楼,南 北,框架结构,精装,一梯三户,无,70年,99,11446,城关区,,,
1973,3室2厅1厨1卫,中楼层 (共28层),127.3,平层,暂无数据,塔楼,南 北,钢混结构,毛坯,两梯四户,有,70年,161,12648,城关区,,,
1974,1室0厅1厨1卫,高楼层 (共25层),46,平层,暂无数据,塔楼,东,钢混结构,精装,一梯十一户,无,70年,75,16305,城关区,,,
1975,3室2厅1厨1卫,低楼层 (共34层),125.7,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,70年,180,14320,安宁区,,,
1976,2室2厅1厨1卫,中楼层 (共8层),94,平层,暂无数据,板楼,东 西,框架结构,简装,一梯两户,无,70年,150,15958,城关区,,,
1977,2室2厅1厨1卫,中楼层 (共7层),102.9,平层,暂无数据,板楼,东 西,钢混结构,简装,一梯三户,无,70年,115,11176,安宁区,,,
1978,3室2厅1厨1卫,中楼层 (共8层),121.7,平层,暂无数据,板楼,东 南,框架结构,简装,一梯两户,无,70年,134,11011,城关区,,,
1979,2室2厅1厨1卫,低楼层 (共8层),97.46,平层,暂无数据,板楼,东 西,框架结构,简装,一梯三户,无,70年,114.8,11780,城关区,,,
1980,1室1厅1厨1卫,高楼层 (共33层),52,平层,暂无数据,板塔结合,东,钢混结构,精装,两梯十户,有,70年,75,14424,七里河区,,,
1981,2室2厅1厨1卫,中楼层 (共8层),103,平层,83㎡,板楼,南 北,框架结构,精装,一梯两户,无,70年,128.5,12476,城关区,,,
1982,2室2厅1厨1卫,低楼层 (共32层),95,平层,暂无数据,板楼,西北,钢混结构,精装,两梯六户,有,70年,160,16843,七里河区,,,
1983,2室2厅1厨1卫,中楼层 (共33层),97.43,平层,暂无数据,板塔结合,西北,钢混结构,精装,两梯八户,有,70年,155,15909,城关区,,,
1984,3室2厅1厨1卫,低楼层 (共32层),137,平层,暂无数据,塔楼,东北,钢混结构,精装,四梯八户,有,70年,247,18030,城关区,,,
1985,2室2厅1厨1卫,高楼层 (共28层),107.14,平层,暂无数据,板楼,东 南 北,框架结构,精装,两梯七户,有,70年,145,13534,城关区,,,
1986,2室2厅1厨1卫,高楼层 (共32层),96.96,平层,暂无数据,板塔结合,东南,框架结构,简装,一梯六户,有,70年,128,13202,城关区,,,
1987,3室2厅1厨1卫,中楼层 (共34层),94,平层,暂无数据,板楼,南,钢混结构,精装,一梯四户,无,70年,137,14575,安宁区,,,
1988,3室1厅1厨1卫,高楼层 (共10层),116,平层,暂无数据,板楼,南 北,钢混结构,简装,一梯两户,无,70年,250,21552,城关区,,,
1989,3室2厅1厨2卫,高楼层 (共26层),142.48,平层,暂无数据,塔楼,南 北,钢混结构,精装,两梯四户,有,70年,265,18600,城关区,,,
1990,2室1厅1厨1卫,中楼层 (共8层),78,平层,暂无数据,板楼,南 北,框架结构,简装,一梯三户,无,70年,83,10642,城关区,,,
1991,3室1厅1厨2卫,高楼层 (共18层),121.3,平层,暂无数据,板楼,南 北,框架结构,毛坯,两梯两户,有,70年,174.8,14411,安宁区,,,
1992,2室1厅1厨1卫,高楼层 (共8层),53.21,平层,暂无数据,板楼,南,框架结构,简装,一梯五户,无,70年,58,10901,城关区,,,
1993,2室0厅1厨1卫,低楼层 (共11层),42.5,平层,暂无数据,板楼,西,框架结构,毛坯,一梯四户,无,70年,55,12942,城关区,,,
1994,3室2厅1厨2卫,高楼层 (共32层),135,平层,暂无数据,板楼,西 南,框架结构,精装,两梯七户,有,70年,168,12445,城关区,,,
1995,1室1厅1厨1卫,低楼层 (共6层),47.2,平层,暂无数据,板楼,南 北,砖混结构,简装,一梯两户,无,70年,65,13772,城关区,,,
1996,2室1厅1厨1卫,中楼层 (共23层),89.11,平层,暂无数据,板塔结合,西南,框架结构,精装,两梯六户,有,70年,99,11110,城关区,,,
1997,3室2厅1厨1卫,高楼层 (共34层),99,平层,暂无数据,板楼,南 北,框架结构,简装,两梯四户,有,70年,140,14142,安宁区,,,
1998,2室1厅1厨2卫,中楼层 (共22层),75.6,平层,暂无数据,板楼,东南,钢混结构,精装,两梯八户,有,70年,218,28836,城关区,,,
1999,3室2厅1厨1卫,中楼层 (共24层),139,平层,暂无数据,板楼,南 北,框架结构,精装,两梯四户,有,70年,208,14965,城关区,,,
2000,1室1厅1厨1卫,低楼层 (共9层),40.66,平层,暂无数据,板塔结合,东南,框架结构,简装,一梯五户,无,70年,49,12052,城关区,,,
2001,2室1厅1厨1卫,高楼层 (共8层),83,平层,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,89,10723,安宁区,,,
2002,2室2厅1厨1卫,高楼层 (共31层),123,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一梯五户,有,70年,165,13415,城关区,,,
2003,2室2厅1厨1卫,高楼层 (共31层),97,平层,暂无数据,板楼,南,钢混结构,毛坯,一梯五户,有,70年,132,13609,城关区,,,
2004,3室2厅1厨1卫,低楼层 (共13层),108,平层,暂无数据,板楼,南 北,钢混结构,精装,两梯四户,有,70年,149.5,13843,安宁区,,,
2005,2室2厅1厨1卫,中楼层 (共7层),80.39,平层,暂无数据,板楼,南 北,框架结构,简装,两梯两户,有,70年,115,14306,七里河区,,,
2006,3室2厅1厨1卫,中楼层 (共6层),91,平层,暂无数据,板楼,南 北,混合结构,简装,一梯两户,无,70年,135,14836,城关区,,,
2007,2室1厅1厨1卫,高楼层 (共33层),83,平层,暂无数据,板塔结合,南 北,框架结构,简装,两梯六户,有,70年,120,14458,城关区,,,
2008,2室2厅1厨1卫,高楼层 (共7层),115.7,平层,暂无数据,板楼,南 北,框架结构,精装,一梯两户,无,70年,143,12360,城关区,,,
2009,3室2厅1厨1卫,中楼层 (共13层),130.5,平层,暂无数据,板楼,南 北,框架结构,简装,一梯十五户,有,70年,135,10345,城关区,,,
2010,2室2厅1厨1卫,低楼层 (共32层),99.5,平层,暂无数据,板楼,南,框架结构,精装,一梯四户,无,70年,165,16583,城关区,,,
2011,2室2厅1厨1卫,低楼层 (共15层),117,平层,暂无数据,板楼,南 北,框架结构,精装,十梯三户,有,70年,135,11539,城关区,,,
2012,3室2厅1厨2卫,高楼层 (共33层),146,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两梯四户,有,70年,178,12192,城关区,,,
2013,3室2厅1厨2卫,高楼层 (共30层),178,平层,暂无数据,塔楼,西南,框架结构,简装,三梯十户,有,70年,220,12360,城关区,,,
2014,1室1厅1厨1卫,低楼层 (共18层),65.58,平层,暂无数据,板楼,南 北,钢混结构,精装,一梯八户,无,70年,79,12047,城关区,,,
